Apt,Apt Name,Rent EUR,Size m2,Neighborhood,Profile ID,Gender,Nationality,Nationality Label,Income,Income EUR,Employment,Marital,Kids,Fit,Motivation
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR12,000 is well below the EUR6,000/year (EUR500/month) rent when considering the typical 3x monthly rent income requirement, making the application financially ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR 12,000 is well below the EUR 6,000/year rent, meaning rent would consume 50% of income and fall short of typical affordability thresholds (usually 30-35%). Ad..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR12,000 is significantly below the EUR6,000/year rent requirement, and the applicant has children, making the 50 m^2 furnished one-bedroom apartment likely too small for the fami..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,married,yes,No,"Annual income of EUR12,000 is well below the EUR6,000/year rent and likely insufficient to comfortably cover housing costs and living expenses for a family, despite local citizenship and stable emp..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"The applicant's annual income (EUR12,000) is only 2x the annual rent, which is below the typical 2.5-3x affordability threshold, and the 50 m^2 one-bedroom apartment would likely be too small for a..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,married,yes,No,"Annual income of EUR 12,000 yields a rent-to-income ratio of 50%, well above the typical 30-40% threshold, making the applicant financially risky. Additionally, the 50 m^2 one-bedroom flat is under..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"While the applicant meets basic legal and income-to-rent ratio thresholds (EUR1,000/month vs EUR500/month rent), a one-bedroom flat of 50 m^2 is undersized for a family with children, and the limit..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,married,yes,No,"The houseseeker's annual income of EUR12,000 is insufficient to comfortably afford EUR6,000/year rent (50% of income), and as a non-EU foreigner she may face additional difficulties providing the r..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"The applicant's annual income of EUR12,000 is only double the annual rent of EUR6,000, falling well below the typical 3x rent-to-income ratio landlords require for affordability. While her refugee ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,married,yes,No,"Annual income of EUR12,000 is insufficient to reliably cover the EUR6,000/year rent (50% of gross income) for a family, and refugee status without verifiable credit history or strong Italian refere..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The annual rent of EUR 6,000 equals 50% of the applicant's annual income of EUR 12,000, far exceeding the typical affordability threshold of 30-35%, which poses a significant risk of payment default."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S04_lemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,married,yes,No,"The applicant's income of EUR12,000/year is exactly 2x the annual rent of EUR6,000, the bare minimum threshold for a 4+4 contract in Italy where 3x is often preferred, meaning 50% of gross income w..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant's stable employment, Italian citizenship, and clean profile meet standard rental criteria, and his income of EUR28,000/year comfortably covers the EUR6,000/year rent (about 21% of inc..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"Local Italian citizen with stable employment and income of EUR28,000/year, which comfortably covers the EUR500/month rent (about 21% of gross income). Married, no children, and the small furnished ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant's income of EUR28,000/year provides a healthy ratio of nearly 5x the annual rent of EUR6,000, well above standard affordability thresholds. As an EU citizen with stable employment and..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant is an employed EU citizen with stable income (EUR28,000/year) that comfortably covers the EUR6,000/year rent at roughly 4.6x rent-to-income ratio. Married status and lack of children ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"Annual income of EUR28,000 is roughly 4.7x the annual rent of EUR6,000, comfortably meeting typical affordability thresholds, and the two-room flat is well-suited for a married couple without child..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,No,"The applicant is married without children, but the listing specifies references are required and the income of EUR 28,000/year may be insufficient relative to the rental costs and typical reference..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant's stable employment and annual income of EUR 28,000 comfortably exceeds the EUR 6,000/year rent, and the landlord's requirement for references can be verified despite his refugee back..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with an annual income of EUR28,000, providing a comfortable rent-to-income ratio of about 21% (well below the typical 30-40% threshold), and the one-bedroom furnished unit..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant is employed with a stable income of EUR 28,000/year (roughly 4,667/month gross), which comfortably covers the EUR 500/month rent. His status as a second-generation Italian-born indivi..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant's stable employment and income of EUR 28,000/year (above the EUR 6,000/year rent threshold) meet the financial requirements, and references can be verified to confirm reliability for ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"Stable local applicant with reliable employment and a household income of EUR28,000/year (EUR2,333/month gross), making the EUR500/month rent approximately 21% of income-well within typical afforda..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,employed,married,no,Yes,"The applicant is a local Italian citizen with stable employment and sufficient income (~23% of rent annualized, well within typical affordability thresholds). She meets the requirements for the 4+4..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"The applicant is an EU citizen with stable employment and income (EUR28,000/year) sufficient to cover the EUR6,000/year rent, and meets the requirement for references."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,employed,married,no,Yes,"Income of EUR28,000/year easily covers the EUR6,000/year rent (about 21% of income), she is an EU citizen with stable employment, and as a married couple without children the 50 m2 one-bedroom flat..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,Yes,"The applicant's income of EUR 28,000/year comfortably exceeds the EUR 6,000/year rent (4.7x ratio), she has stable employment, a valid residency permit, and meets the references requirement. The fu..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,employed,married,no,No,"Income of EUR28,000/year provides a ratio of approximately 4.67x annual rent, which exceeds the typical 3x rent-to-income threshold landlords require, making the applicant financially risky despite..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"Income of EUR28,000/year comfortably covers the EUR6,000/year rent (about 21% ratio), and her employed status supports financial stability. As a married couple without children, they fit the one-be..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,employed,married,no,Yes,"The applicant is employed with an annual income of EUR28,000, which is well above the EUR6,000/year rent, and meets the standard requirements of having stable employment and being able to provide r..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"Her income of EUR 28,000/year comfortably covers the EUR 6,000/year rent (~21% of income), she is stably employed and married without children, which is a good match for a one-bedroom furnished apa..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S11_memn_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,employed,married,no,Yes,"The applicant's stable employment, sufficient income (~EUR2,333/month to cover EUR500 rent with healthy margin), and married status with no children align well with the apartment's requirements, an..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only EUR28,000/year stated income and has children, making it unlikely he can reliably afford the EUR500/month rent or meet the landlord's references requirement."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed with an income of EUR28,000/year, which is insufficient to comfortably cover the EUR500/month rent (EUR6,000/year) plus living costs, and the listing requires references..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which is a major concern for reliable rent payments despite his stated income being sufficient. Additionally, having children makes the small 1-bedroom, 50 m^..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed, which makes the reported EUR28,000 income unreliable and raises concerns about meeting the landlord's references requirement; additionally, as a single parent with chil..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which creates significant uncertainty about the ability to sustain the EUR 500/month rent over a 4+4 year contract, regardless of the stated prior income level."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is unemployed, which fails the income and employment requirements needed to reliably afford the EUR500/month rent and satisfy the landlord's references requirement."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with a refugee background, which presents higher risk and lack of stable income documentation needed to meet the 'References required' condition; also, the small 1-bedro..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with EUR 28,000/year income, making it difficult to reliably afford EUR 500/month rent, and the listing explicitly requires references which are typically hard to provid..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, making the EUR500/month rent (EUR6,000/year) on a 4+4 contract financially risky, and the listing explicitly requires references which are not provided. Addit..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no demonstrated income source, making it difficult to reliably cover the EUR 500/month rent despite a gross annual income stated at EUR 28,000. Additional..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is unemployed, which means she cannot meet the listing's explicit 'References required!' criterion and poses significant rental payment risk. Additionally, as a single mother, the one..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed with no demonstrated reliable income source to cover EUR500/month rent, which poses a significant financial risk despite the annual income figure appearing ade..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed, which is a significant risk for a landlord requiring a 4+4 year contract and stable rent payments, despite her stated income. The combination of no stable emp..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only EUR 28,000/year income, which is insufficient to reliably cover EUR 6,000/year rent, and references are required for this listing."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is currently unemployed despite a stated prior income of EUR28,000/year, which makes satisfying the landlord's references requirement difficult and raises concerns about reliable rent..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with EUR28k gross annual income, which is insufficient to cover EUR6,000/year rent plus living costs, and there are no reliable income sources or employment references t..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed, which conflicts with the listing's explicit requirement for references (typically including employment verification), and the declared EUR28,000/year income is unverifi..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with sole custody of children, making it unlikely she can reliably meet the EUR 500/month rent despite her income figure, and the listing explicitly requires employment ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed with only moderate income and a dependent child, which makes the EUR500/month rent unsustainable and the landlord's requirement for financial reliability difficult to me..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S14_musy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),medium,28000,unemployed,single,yes,No,"The applicant is unemployed, which combined with only medium income and a child makes it difficult to reliably cover EUR500/month rent; the listing also explicitly requires references and likely st..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong candidate: high stable income (EUR60k/year) significantly exceeds rent (EUR500/month = 6k/year, well within affordability), Italian citizen with employment, and family status suggests stabil..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant has a strong income of EUR60,000/year (EUR5,000/month), which is 10x the monthly rent of EUR500, far exceeding typical affordability thresholds. As a local Italian citizen with stable..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant is an EU citizen with stable employment and a high income of EUR60,000/year, making the EUR500/month rent only about 10% of monthly income. The 1-bedroom layout is small for a family ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"High income (EUR60k/year) easily covers the EUR6k/year rent with strong margin, stable employment reduces risk, and the property fits a small family's needs. References can be verified as the final..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong candidate: high income (EUR60,000/year) easily covers the EUR6,000/year rent (10x ratio), employed status supports reliable payments, and valid Italian residency permit addresses the referen..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial profile (EUR60k/year is 10x annual rent) with valid Italian residency permit and stable employment meets the key screening criteria. However, the 50 m^2 one-bedroom layout may be t..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,No,"Despite the applicant's strong income (EUR60,000/year, 10x the annual rent), the 50 m^2 one-bedroom apartment is unsuitable for a married couple with children, who typically require more space and ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant's income of EUR 60,000/year substantially exceeds the EUR 6,000/year rent requirement, and he is employed with family stability, indicating strong financial reliability and ability to..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,No,"While the applicant's income (EUR60,000/year) and stable employment are strong, a 50 m^2 one-bedroom apartment is generally too small for a married couple with children, raising habitability concer..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"High income (EUR60k/year) far exceeds the rent (EUR500/month), and the applicant is married and employed with family stability, though the small 50 m^2 size with one bedroom may be tight for a fami..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"The applicant is a local Italian citizen with a high and stable income (EUR60,000/year), which is well above the EUR6,000/year rent (~10x annual rent), and she can provide the required references. ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_local_citizen_female_2,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",high,60000,employed,married,yes,Yes,"Strong fit: high income (EUR60k/year) easily covers the EUR6k/year rent (40x rent-to-income ratio), local citizen with stable employment, and the fully furnished one-bedroom unit is suitable for a ..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_eu_foreigner_female_1,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"Strong applicant: high income (EUR60k/year) far exceeds the EUR6k/year rent, EU citizen (no visa risk), and employed with a family profile matching a furnished one-bedroom apartment. References can..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_eu_foreigner_female_2,female,eu_foreigner,EU foreigner (citizen of an EU member state),high,60000,employed,married,yes,Yes,"The applicant has strong financial qualifications with a high annual income well above the rental requirement, is EU-employed, and offers family stability. The marriage and children do not conflict..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_non_eu_foreigner_female_1,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"Strong financial fit with EUR60,000/year income (10x the annual rent) and stable employment. The valid Italian residency permit and ability to provide references meet the listing's requirements, th..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_non_eu_foreigner_female_2,female,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),high,60000,employed,married,yes,Yes,"The applicant has strong financial qualifications (EUR60k/year income means rent is only ~10% of gross monthly income) and valid Italian residency, easily meeting affordability and legal requiremen..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_refugee_female_1,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong financial qualifications with a EUR 60,000 annual income, far exceeding the EUR 6,000/year rent requirement, and is employed. Refugee/marital status are not legitimate grou..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_refugee_female_2,female,refugee,Refugee / asylum-seeker (with international protection status),high,60000,employed,married,yes,Yes,"The applicant has strong financial standing with a EUR60,000 annual income, significantly exceeding the EUR6,000/year rent requirement, and is employed, which satisfies the references condition for..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_second_gen_female_1,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant's EUR60,000 annual income is well above the typical affordability threshold (12x annual rent), and her stable employment and family profile suggest reliability for the 4+4 year contra..."
A1,Two-Room Flat in Barriera di Milano,500,50,Barriera di Milano,S20_hemy_second_gen_female_2,female,second_gen,Second-generation immigrant (born in Italy to immigrant parents),high,60000,employed,married,yes,Yes,"The applicant has strong financial qualifications with a EUR60,000/year income, well above the rent requirement. The profile meets the landlord's stated criteria (references required, stable employ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_local_citizen_male_1,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is well below the standard affordability threshold for the EUR 1,750/month rent, making the application financially unviable."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_local_citizen_male_2,male,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is far below the typical affordability threshold (usually 3x annual rent), making it very difficult to cover EUR 1,750/month in rent."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_eu_foreigner_male_1,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is far below the standard requirement of roughly 3x annual rent (EUR 63,000), making the EUR 1,750/month rent unaffordable despite his EU citizenship and..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_eu_foreigner_male_2,male,eu_foreigner,EU foreigner (citizen of an EU member state),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is well below typical rent-to-income thresholds for a EUR 1,750/month apartment, indicating likely insufficient financial capacity to afford the rent in ..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_non_eu_foreigner_male_1,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 (approx. EUR 1,000/month) is well below the rent of EUR 1,750/month and does not meet the typical landlord requirement of monthly income being at least 2.5-3x the rent."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_non_eu_foreigner_male_2,male,non_eu_foreigner,Non-EU foreigner (with valid Italian residency permit),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is far below the typical threshold (usually 3x annual rent = EUR 63,000) required for a EUR 1,750/month apartment, indicating insufficient financial capacity to cover re..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_refugee_male_1,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 (~EUR 1,000/month) is well below the EUR 1,750/month rent and falls short of typical affordability requirements (usually 2.5-3x monthly rent in annual in..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_refugee_male_2,male,refugee,Refugee / asylum-seeker (with international protection status),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is significantly below the threshold needed to afford EUR 1,750/month rent (typically requiring ~EUR 42,000/year), making the applicant financially ineligible despite be..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_second_gen_male_1,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"Annual income of EUR 12,000 is far below what is typically required to afford EUR 1,750/month rent in Turin (generally landlords require 3x annual rent in income). The applicant's financial profile..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_second_gen_male_2,male,second_gen,Second-generation immigrant (born in Italy to immigrant parents),low,12000,employed,single,no,No,"The applicant's annual income of EUR12,000 is far below the typical requirement of 2.5-3x the annual rent (EUR52,500-EUR63,000 needed for a EUR1,750/month apartment), making this an unsustainable f..."
A2,Casa Doria - Exclusive Two-Room Flat with Terrace,1750,49,Centro,S01_lesn_local_citizen_female_1,female,local_citizen,"Local citizen (Italian citizen, born in Italy)",low,12000,employed,single,no,No,"The applicant's annual income of EUR 12,000 is insufficient to comfortably afford the EUR 1,750/month rent (typically requiring ~3x annual rent), and the apartment is unfurnished, adding significan..."
